# Residuals   
# Time        	p_rgh         
6.585         	3.145560e-05
6.586         	3.146050e-05
6.587         	3.146550e-05
6.588         	3.147050e-05
6.589         	3.147550e-05
6.59          	3.148050e-05
6.591         	3.148550e-05
6.592         	3.149040e-05
6.593         	3.149540e-05
6.594         	3.150040e-05
6.595         	3.150540e-05
6.596         	3.151040e-05
6.597         	3.151550e-05
6.598         	3.152070e-05
6.599         	3.152590e-05
6.6           	3.153110e-05
6.601         	3.153630e-05
6.602         	3.154150e-05
6.603         	3.154670e-05
6.604         	3.155190e-05
6.605         	3.155710e-05
6.606         	3.156230e-05
6.607         	3.156750e-05
6.608         	3.157270e-05
6.609         	3.157780e-05
6.61          	3.158300e-05
6.611         	3.158810e-05
6.612         	3.159320e-05
6.613         	3.159840e-05
6.614         	3.160350e-05
6.615         	3.160860e-05
6.616         	3.161110e-05
6.617         	3.161610e-05
6.618         	3.162130e-05
6.619         	3.162640e-05
6.62          	3.163160e-05
6.621         	3.163670e-05
6.622         	3.164210e-05
6.623         	3.164740e-05
6.624         	3.165280e-05
6.625         	3.165820e-05
6.626         	3.166360e-05
6.627         	3.166890e-05
6.628         	3.167420e-05
6.629         	3.167960e-05
6.63          	3.168490e-05
6.631         	3.169020e-05
6.632         	3.169560e-05
6.633         	3.170090e-05
6.634         	3.170620e-05
6.635         	3.171150e-05
6.636         	3.171680e-05
6.637         	3.172210e-05
6.638         	3.172740e-05
6.639         	3.173270e-05
6.64          	3.173800e-05
6.641         	3.174330e-05
6.642         	3.174860e-05
6.643         	3.175380e-05
6.644         	3.175910e-05
6.645         	3.176440e-05
6.646         	3.176970e-05
6.647         	3.177500e-05
6.648         	3.178030e-05
6.649         	3.178550e-05
6.65          	3.179070e-05
6.651         	3.179590e-05
6.652         	3.180070e-05
6.653         	3.180620e-05
6.654         	3.181190e-05
6.655         	3.181750e-05
6.656         	3.182310e-05
6.657         	3.182860e-05
6.658         	3.183410e-05
6.659         	3.183950e-05
6.66          	3.184490e-05
6.661         	3.185030e-05
6.662         	3.185560e-05
6.663         	3.186090e-05
6.664         	3.186620e-05
6.665         	3.187150e-05
6.666         	3.187680e-05
6.667         	3.188210e-05
6.668         	3.188740e-05
6.669         	3.189270e-05
6.67          	3.189790e-05
6.671         	3.190310e-05
6.672         	3.190830e-05
6.673         	3.191350e-05
6.674         	3.191870e-05
6.675         	3.192380e-05
6.676         	3.192900e-05
6.677         	3.193420e-05
6.678         	3.193930e-05
6.679         	3.194450e-05
6.68          	3.194970e-05
6.681         	3.195480e-05
6.682         	3.195990e-05
6.683         	3.196500e-05
6.684         	3.197010e-05
6.685         	3.197520e-05
6.686         	3.198030e-05
6.687         	3.198540e-05
6.688         	3.199050e-05
6.689         	3.199560e-05
6.69          	3.200060e-05
6.691         	3.200570e-05
6.692         	3.201080e-05
6.693         	3.201580e-05
6.694         	3.202090e-05
6.695         	3.202590e-05
6.696         	3.203100e-05
6.697         	3.203600e-05
6.698         	3.204110e-05
6.699         	3.204610e-05
6.7           	3.205120e-05
6.701         	3.205620e-05
6.702         	3.206120e-05
6.703         	3.206630e-05
6.704         	3.207130e-05
6.705         	3.207630e-05
6.706         	3.208130e-05
6.707         	3.208650e-05
6.708         	3.209170e-05
6.709         	3.209690e-05
6.71          	3.210200e-05
6.711         	3.210720e-05
6.712         	3.211230e-05
6.713         	3.211750e-05
6.714         	3.212270e-05
6.715         	3.212780e-05
6.716         	3.213300e-05
6.717         	3.213820e-05
6.718         	3.214330e-05
6.719         	3.214840e-05
6.72          	3.215360e-05
6.721         	3.215870e-05
6.722         	3.216380e-05
6.723         	3.216890e-05
6.724         	3.217400e-05
6.725         	3.217910e-05
6.726         	3.218420e-05
6.727         	3.218930e-05
6.728         	3.219440e-05
6.729         	3.219940e-05
6.73          	3.220450e-05
6.731         	3.220950e-05
6.732         	3.221460e-05
6.733         	3.221960e-05
6.734         	3.222460e-05
6.735         	3.222960e-05
6.736         	3.223460e-05
6.737         	3.223960e-05
6.738         	3.224470e-05
6.739         	3.224960e-05
6.74          	3.225460e-05
6.741         	3.225960e-05
6.742         	3.226450e-05
6.743         	3.226950e-05
6.744         	3.227450e-05
6.745         	3.227940e-05
6.746         	3.228440e-05
6.747         	3.228930e-05
6.748         	3.229430e-05
6.749         	3.229920e-05
6.75          	3.230420e-05
6.751         	3.230910e-05
6.752         	3.231410e-05
6.753         	3.231900e-05
6.754         	3.232390e-05
6.755         	3.232880e-05
6.756         	3.233370e-05
6.757         	3.233860e-05
6.758         	3.234350e-05
6.759         	3.234850e-05
6.76          	3.235340e-05
6.761         	3.235830e-05
6.762         	3.236320e-05
6.763         	3.236810e-05
6.764         	3.237300e-05
6.765         	3.237780e-05
6.766         	3.238270e-05
6.767         	3.238750e-05
6.768         	3.239240e-05
6.769         	3.239720e-05
6.77          	3.240200e-05
6.771         	3.240680e-05
6.772         	3.241160e-05
6.773         	3.241630e-05
6.774         	3.242110e-05
6.775         	3.242580e-05
6.776         	3.243050e-05
6.777         	3.243530e-05
6.778         	3.244000e-05
6.779         	3.244470e-05
6.78          	3.244940e-05
